Surface,Round,Winner,Loser,WRank,LRank,WPts,LPts,Year,Fit
Clay,3rd Round,Zheng Q.,Cornet A.,74,40,879,1266,2022,1
Clay,3rd Round,Giorgi C.,Sabalenka A.,30,7,1583,3966,2022,1
Clay,3rd Round,Kudermetova V.,Badosa P.,29,4,1585,4545,2022,1
Clay,3rd Round,Keys M.,Rybakina E.,22,16,1899,2420,2022,1
Clay,4th Round,Trevisan M.,Sasnovich A.,59,47,1038,1171,2022,1
Clay,4th Round,Fernandez L.A.,Anisimova A.,18,28,2245,1610,2022,1
Clay,4th Round,Gauff C.,Mertens E.,23,32,1886,1505,2022,1
Clay,4th Round,Stephens S.,Teichmann J.,64,24,1000,1783,2022,1
Clay,4th Round,Kasatkina D.,Giorgi C.,20,30,2115,1583,2022,1
Clay,4th Round,Kudermetova V.,Keys M.,29,22,1585,1899,2022,1
Clay,4th Round,Pegula J.,Begu I.,11,63,2955,1004,2022,1
Clay,Quarterfinals,Gauff C.,Stephens S.,23,64,1886,1000,2022,1
Clay,Quarterfinals,Kasatkina D.,Kudermetova V.,20,29,2115,1585,2022,1
Clay,Quarterfinals,Swiatek I.,Pegula J.,1,11,7061,2955,2022,1
Clay,Semifinals,Swiatek I.,Kasatkina D.,1,20,7061,2115,2022,1
Clay,Semifinals,Gauff C.,Trevisan M.,23,59,1886,1038,2022,1
Clay,The Final,Swiatek I.,Gauff C.,1,23,7061,1886,2022,1
Grass,1st Round,Kalinskaya A.,Lamens S.,86,173,781,386,2022,1
Grass,1st Round,Hartono A.,Preston T.,172,812,387,32,2022,1
Grass,1st Round,Li A.,Samsonova L.,68,28,921,1650,2022,1
Grass,1st Round,Bencic B.,Brengle M.,17,56,2585,1062,2022,1
Grass,1st Round,Zidansek T.,Tan H.,59,121,1033,530,2022,1
Grass,1st Round,Alexandrova E.,Yastremska D.,30,80,1526,814,2022,1
Grass,1st Round,Sabalenka A.,Baindl K.,6,142,3966,452,2022,1
Grass,1st Round,Kalinina A.,Gadecki O.,35,166,1347,400,2022,1
Grass,1st Round,Rybakina E.,Loeb J.,21,227,2120,305,2022,1
Grass,1st Round,Mertens E.,Sanders S.,29,240,1615,289,2022,1
Grass,1st Round,Rogers S.,Diatchenko V.,42,113,1237,579,2022,1
Grass,1st Round,Kudermetova V.,Jeanjean L.,24,149,1945,432,2022,1
Grass,1st Round,Flipkens K.,Tikhonova A.,308,175,211,385,2022,1
Grass,1st Round,Van Uytvanck A.,Korpatsch T.,46,105,1205,621,2022,1
Grass,2nd Round,Kudermetova V.,Blinkova A.,24,120,1945,545,2022,1
Grass,2nd Round,Van Uytvanck A.,Mertens E.,46,29,1205,1615,2022,1
Grass,2nd Round,McNally C.,Zidansek T.,229,59,302,1033,2022,1
Grass,2nd Round,Bencic B.,Kalinskaya A.,17,86,2585,781,2022,1
Grass,2nd Round,Rogers S.,Rybakina E.,42,21,1237,2120,2022,1
Grass,2nd Round,Alexandrova E.,Kalinina A.,30,35,1526,1347,2022,1
Grass,Quarterfinals,Kudermetova V.,Bencic B.,24,17,1945,2585,2022,1
Grass,Quarterfinals,Sabalenka A.,Van Uytvanck A.,6,46,3966,1205,2022,1
Grass,Quarterfinals,Alexandrova E.,McNally C.,30,229,1526,302,2022,1
Grass,Quarterfinals,Rogers S.,Flipkens K.,42,308,1237,211,2022,1
Grass,Semifinals,Alexandrova E.,Kudermetova V.,30,24,1526,1945,2022,1
Grass,Semifinals,Sabalenka A.,Rogers S.,6,42,3966,1237,2022,1
Grass,The Final,Alexandrova E.,Sabalenka A.,30,6,1526,3966,2022,1
Grass,1st Round,Dart H.,Vekic D.,114,90,574,752,2022,1
Grass,1st Round,Watson H.,Volynets K.,102,123,633,526,2022,1
Grass,1st Round,Burrage J.,Zhu L.,235,96,296,705,2022,1
Grass,1st Round,Martincova T.,Dodin O.,60,85,1023,788,2022,1
Grass,1st Round,Sakkari M.,Osorio M.,5,61,4016,1016,2022,1
Grass,1st Round,Giorgi C.,Kartal S.,26,270,1753,257,2022,1
Grass,1st Round,Marino R.,Silva E.,109,343,595,177,2022,1
Grass,1st Round,Zhang S.,Bucsa C.,41,128,1240,496,2022,1
Grass,1st Round,Linette M.,Kawa K.,67,129,971,486,2022,1
Grass,1st Round,Golubic V.,Raducanu E.,55,11,1086,2975,2022,1
Grass,1st Round,Haddad Maia B.,Wang Q.,48,146,1188,440,2022,1
Grass,1st Round,Miyazaki Y.,Frech M.,234,92,298,740,2022,1
Grass,1st Round,Tomljanovic A.,Wang Xin.,45,76,1216,854,2022,1
Grass,1st Round,Boulter K.,Maria T.,136,106,459,614,2022,1
Grass,1st Round,Garcia C.,Davis L.,75,93,855,724,2022,1
Grass,1st Round,Riske A.,Snigur D.,40,130,1256,480,2022,1
Grass,2nd Round,Martincova T.,Linette M.,60,67,1023,971,2022,1
Grass,2nd Round,Zhang S.,Burrage J.,41,235,1240,296,2022,1
Grass,2nd Round,Golubic V.,Watson H.,55,102,1086,633,2022,1
Grass,2nd Round,Haddad Maia B.,Miyazaki Y.,48,234,1188,298,2022,1
Grass,2nd Round,Sakkari M.,Marino R.,5,109,4016,595,2022,1
Grass,2nd Round,Riske A.,Garcia C.,40,75,1256,855,2022,1
Grass,2nd Round,Dart H.,Giorgi C.,114,26,574,1753,2022,1
Grass,2nd Round,Tomljanovic A.,Boulter K.,45,136,1216,459,2022,1
Grass,Quarterfinals,Martincova T.,Zhang S.,60,41,1023,1240,2022,1
Grass,Quarterfinals,Haddad Maia B.,Sakkari M.,48,5,1188,4016,2022,1
Grass,Quarterfinals,Riske A.,Dart H.,40,114,1256,574,2022,1
Grass,Quarterfinals,Golubic V.,Tomljanovic A.,55,45,1086,1216,2022,1
Grass,Semifinals,Haddad Maia B.,Martincova T.,48,60,1188,1023,2022,1
Grass,Semifinals,Riske A.,Golubic V.,40,55,1256,1086,2022,1
Grass,The Final,Haddad Maia B.,Riske A.,48,40,1188,1256,2022,1
Grass,1st Round,Kasatkina D.,Kalinina A.,12,37,2765,1347,2022,1
Grass,1st Round,Pliskova Ka.,Kanepi K.,7,41,3678,1297,2022,1
Grass,1st Round,Andreescu B.,Siniakova K.,69,63,913,1002,2022,1
Grass,1st Round,Sasnovich A.,Gasanova A.,38,147,1341,432,2022,1
Grass,1st Round,Samsonova L.,Zidansek T.,29,58,1650,1062,2022,1
Grass,1st Round,Sakkari M.,Jeanjean L.,6,160,4075,411,2022,1
Grass,1st Round,Kalinskaya A.,Cornet A.,81,34,798,1386,2022,1
Grass,1st Round,Alexandrova E.,Zanevska M.,27,67,1751,921,2022,1
Grass,1st Round,Kudermetova V.,Sabalenka A.,24,5,2000,4145,2022,1
Grass,1st Round,Petkovic A.,Muguruza G.,59,10,1057,3060,2022,1
Grass,1st Round,Parks A.,Zheng Q.,169,46,394,1219,2022,1
Grass,1st Round,Jabeur O.,Muchova K.,4,80,4150,808,2022,1
Grass,1st Round,Gauff C.,Li A.,13,66,2756,922,2022,1
Grass,2nd Round,Pliskova Ka.,Andreescu B.,7,69,3678,913,2022,1
Grass,2nd Round,Kasatkina D.,Alexandrova E.,12,27,2765,1751,2022,1
Grass,2nd Round,Sasnovich A.,Petkovic A.,38,59,1341,1057,2022,1
Grass,2nd Round,Sakkari M.,Saville D.,6,104,4075,627,2022,1
Grass,2nd Round,Jabeur O.,Parks A.,4,169,4150,394,2022,1
Grass,2nd Round,Bencic B.,Kalinskaya A.,17,81,2585,798,2022,1
Grass,2nd Round,Gauff C.,Wang Xin.,13,76,2756,849,2022,1
Grass,2nd Round,Kudermetova V.,Samsonova L.,24,29,2000,1650,2022,1
Grass,Quarterfinals,Sakkari M.,Kasatkina D.,6,12,4075,2765,2022,1
Grass,Quarterfinals,Bencic B.,Kudermetova V.,17,24,2585,2000,2022,1
Grass,Quarterfinals,Gauff C.,Pliskova Ka.,13,7,2756,3678,2022,1
Grass,Quarterfinals,Jabeur O.,Sasnovich A.,4,38,4150,1341,2022,1
Grass,Semifinals,Bencic B.,Sakkari M.,17,6,2585,4075,2022,1
Grass,Semifinals,Jabeur O.,Gauff C.,4,13,4150,2756,2022,1
Grass,The Final,Jabeur O.,Bencic B.,4,17,4150,2585,2022,1
Grass,1st Round,Krunic A.,Martic P.,103,73,632,869,2022,1
Grass,1st Round,Davis L.,Juvan K.,108,60,615,1040,2022,1
Grass,1st Round,Dart H.,Osorio M.,106,61,618,1016,2022,1
Grass,1st Round,Vekic D.,Vandeweghe C.,92,122,723,519,2022,1
Grass,1st Round,Ruse E.G.,Wang Q.,55,146,1106,441,2022,1
Grass,1st Round,Garcia C.,Golubic V.,74,51,855,1166,2022,1
Grass,1st Round,Cirstea S.,Rogers S.,36,39,1350,1334,2022,1
Grass,1st Round,Yastremska D.,Linette M.,79,65,814,931,2022,1
Grass,1st Round,Mcnally C.,Mertens E.,197,30,350,1615,2022,1
Grass,1st Round,Ostapenko J.,Marino R.,16,107,2596,616,2022,1
Grass,1st Round,Frech M.,Parrizas Diaz N.,91,52,740,1162,2022,1
Grass,1st Round,Boulter K.,Riske A.,141,35,447,1381,2022,1
Grass,1st Round,Haddad Maia B.,Kvitova P.,32,31,1425,1435,2022,1
Grass,1st Round,Zhang S.,Fett J.,54,262,1120,264,2022,1
Grass,2nd Round,Cirstea S.,Krunic A.,36,103,1350,632,2022,1
Grass,2nd Round,Boulter K.,Garcia C.,141,74,447,855,2022,1
Grass,2nd Round,Halep S.,Dart H.,20,106,2196,618,2022,1
Grass,2nd Round,Vekic D.,Mcnally C.,92,197,723,350,2022,1
Grass,2nd Round,Giorgi C.,Davis L.,26,108,1782,615,2022,1
Grass,2nd Round,Zhang S.,Ruse E.G.,54,55,1120,1106,2022,1
Grass,2nd Round,Haddad Maia B.,Frech M.,32,91,1425,740,2022,1
Grass,Quarterfinals,Cirstea S.,Vekic D.,36,92,1350,723,2022,1
Grass,Quarterfinals,Zhang S.,Yastremska D.,54,79,1120,814,2022,1
Grass,Quarterfinals,Halep S.,Boulter K.,20,141,2196,447,2022,1
Grass,Quarterfinals,Haddad Maia B.,Giorgi C.,32,26,1425,1782,2022,1
Grass,Semifinals,Zhang S.,Cirstea S.,54,36,1120,1350,2022,1
Grass,The Final,Haddad Maia B.,Zhang S.,32,54,1425,1120,2022,1
Grass,1st Round,Bronzetti L.,Juvan K.,72,60,885,1040,2022,1
Grass,1st Round,Rakhimova K.,Samsonova L.,111,47,588,1210,2022,1
Grass,1st Round,Garcia C.,Sasnovich A.,75,34,855,1411,2022,1
Grass,1st Round,Zidansek T.,Hatouka Y.,58,214,1062,324,2022,1
Grass,1st Round,Swan K.,Stephens S.,223,48,312,1190,2022,1
Grass,1st Round,Li A.,Bondar A.,67,62,922,1013,2022,1
Grass,1st Round,Maria T.,Potapova A.,106,87,634,776,2022,1
Grass,1st Round,Minnen G.,Doi M.,89,100,762,663,2022,1
Grass,1st Round,Cornet A.,Kalinskaya A.,44,78,1231,838,2022,1
Grass,1st Round,Niemeier J.,Liu C.,97,76,697,854,2022,1
Grass,1st Round,Anisimova A.,Van Uytvanck A.,25,46,1840,1215,2022,1
Grass,1st Round,Lisicki S.,Korpatsch T.,804,105,32,637,2022,1
Grass,1st Round,Kerber A.,Gasanova A.,18,140,2419,452,2022,1
Grass,1st Round,Andreescu B.,Trevisan M.,64,27,967,1744,2022,1
Grass,1st Round,Halep S.,Siniakova K.,19,63,2305,1002,2022,1
Grass,2nd Round,Garcia C.,Rakhimova K.,75,111,855,588,2022,1
Grass,2nd Round,Kasatkina D.,Niemeier J.,13,97,2685,697,2022,1
Grass,2nd Round,Lisicki S.,Minnen G.,804,89,32,762,2022,1
Grass,2nd Round,Cornet A.,Maria T.,44,106,1231,634,2022,1
Grass,2nd Round,Anisimova A.,Li A.,25,67,1840,922,2022,1
Grass,2nd Round,Andreescu B.,Swan K.,64,223,967,312,2022,1
Grass,2nd Round,Kerber A.,Bronzetti L.,18,72,2419,885,2022,1
Grass,2nd Round,Halep S.,Zidansek T.,19,58,2305,1062,2022,1
Grass,Quarterfinals,Garcia C.,Lisicki S.,75,804,855,32,2022,1
Grass,Quarterfinals,Andreescu B.,Kasatkina D.,64,13,967,2685,2022,1
Grass,Quarterfinals,Halep S.,Anisimova A.,19,25,2305,1840,2022,1
Grass,Semifinals,Andreescu B.,Halep S.,64,19,967,2305,2022,1
Grass,Semifinals,Garcia C.,Cornet A.,75,44,855,1231,2022,1
Grass,The Final,Garcia C.,Andreescu B.,75,64,855,967,2022,1
Grass,1st Round,Kanepi K.,Parrizas Diaz N.,39,52,1297,1162,2022,1
Grass,1st Round,Sorribes Tormo S.,Udvardy P.,40,99,1276,688,2022,1
Grass,1st Round,Kostyuk M.,Golubic V.,79,51,820,1166,2022,1
Grass,1st Round,Frech M.,Zheng Q.,92,53,745,1153,2022,1
Grass,1st Round,Rogers S.,Bouzkova M.,37,65,1334,940,2022,1
Grass,1st Round,Davis L.,Ruse E.G.,102,55,644,1127,2022,1
Grass,1st Round,Boulter K.,Martincova T.,127,59,505,1050,2022,1
Grass,1st Round,Tsurenko L.,Osorio M.,114,61,574,1016,2022,1
Grass,1st Round,Marino R.,Watson H.,107,120,621,541,2022,1
Grass,1st Round,Flipkens K.,Zanevska M.,257,68,271,921,2022,1
Grass,1st Round,Burrage J.,Martic P.,169,80,395,815,2022,1
Grass,1st Round,Vekic D.,Yastremska D.,93,74,741,856,2022,1
Grass,1st Round,Tomljanovic A.,Krunic A.,45,108,1221,616,2022,1
Grass,1st Round,Kalinina A.,Cirstea S.,36,32,1347,1430,2022,1
Grass,2nd Round,Muguruza G.,Frech M.,10,92,2961,745,2022,1
Grass,2nd Round,Putintseva Y.,Sorribes Tormo S.,33,40,1420,1276,2022,1
Grass,2nd Round,Haddad Maia B.,Kanepi K.,29,39,1640,1297,2022,1
Grass,2nd Round,Giorgi C.,Marino R.,26,107,1812,621,2022,1
Grass,2nd Round,Tsurenko L.,Rybakina E.,114,21,574,2120,2022,1
Grass,2nd Round,Kostyuk M.,Krejcikova B.,79,15,820,2592,2022,1
Grass,2nd Round,Tomova V.,Rogers S.,128,37,498,1334,2022,1
Grass,2nd Round,Boulter K.,Pliskova Ka.,127,7,505,3777,2022,1
Grass,2nd Round,Keys M.,Davis L.,24,102,1910,644,2022,1
Grass,2nd Round,Ostapenko J.,Tomljanovic A.,14,45,2596,1221,2022,1
Grass,2nd Round,Kvitova P.,Vekic D.,31,93,1435,741,2022,1
Grass,2nd Round,Kalinina A.,Sakkari M.,36,5,1347,4205,2022,1
Grass,2nd Round,Burrage J.,Badosa P.,169,4,395,4245,2022,1
Grass,2nd Round,Dart H.,Teichmann J.,103,23,642,2023,2022,1
Grass,3rd Round,Tomova V.,Flipkens K.,128,257,498,271,2022,1
Grass,3rd Round,Giorgi C.,Muguruza G.,26,10,1812,2961,2022,1
Grass,3rd Round,Kvitova P.,Boulter K.,31,127,1435,505,2022,1
Grass,3rd Round,Tsurenko L.,Linette M.,114,66,574,931,2022,1
Grass,3rd Round,Dart H.,Kostyuk M.,103,79,642,820,2022,1
Grass,3rd Round,Haddad Maia B.,Burrage J.,29,169,1640,395,2022,1
Grass,3rd Round,Kalinina A.,Putintseva Y.,36,33,1347,1420,2022,1
Grass,3rd Round,Ostapenko J.,Keys M.,14,24,2596,1910,2022,1
Grass,Quarterfinals,Giorgi C.,Tomova V.,26,128,1812,498,2022,1
Grass,Quarterfinals,Kvitova P.,Dart H.,31,103,1435,642,2022,1
Grass,Quarterfinals,Haddad Maia B.,Tsurenko L.,29,114,1640,574,2022,1
Grass,Semifinals,Kvitova P.,Haddad Maia B.,31,29,1435,1640,2022,1
Grass,Semifinals,Ostapenko J.,Giorgi C.,14,26,2596,1812,2022,1
Grass,The Final,Kvitova P.,Ostapenko J.,31,14,1435,2596,2022,1
Grass,1st Round,Chwalinska M.,Siniakova K.,170,79,384,823,2022,1
Grass,1st Round,Riske A.,In-Albon Y.,36,113,1381,590,2022,1
Grass,1st Round,Tsurenko L.,Burrage J.,101,141,687,442,2022,1
Grass,1st Round,Kalinina A.,Bondar A.,34,64,1417,1013,2022,1
Grass,1st Round,Jabeur O.,Bjorklund M.,2,125,4340,514,2022,1
Grass,1st Round,Kawa K.,Marino R.,132,104,490,649,2022,1
Grass,1st Round,Mertens E.,Osorio M.,31,17,1615,2431,2022,1
Grass,1st Round,Garcia C.,Miyazaki Y.,55,204,1105,336,2022,1
Grass,1st Round,Kontaveit A.,Pera B.,3,123,4306,528,2022,1
Grass,1st Round,Raducanu E.,Van Uytvanck A.,11,46,2952,1215,2022,1
Grass,1st Round,Parry D.,Kanepi K.,77,38,841,1297,2022,1
Grass,1st Round,Juvan K.,Haddad Maia B.,62,28,1040,1782,2022,1
Grass,1st Round,Cirstea S.,Krunic A.,32,107,1430,639,2022,1
Grass,1st Round,Cocciaretto E.,Trevisan M.,119,29,557,1744,2022,1
Grass,1st Round,Hontama M.,Tauson C.,139,53,444,1129,2022,1
Grass,1st Round,Galfi D.,Inglis M.,89,129,762,497,2022,1
Grass,1st Round,Li A.,Bronzetti L.,67,73,922,875,2022,1
Grass,1st Round,Linette M.,Contreras Gomez F.,65,191,956,351,2022,1
Grass,1st Round,Begu I.,Gorgodze E.,43,114,1234,580,2022,1
Grass,1st Round,Sakkari M.,Hives Z.,5,571,4205,71,2022,1
Grass,1st Round,Tomova V.,Saville D.,112,98,603,708,2022,1
Grass,1st Round,Cornet A.,Putintseva Y.,37,33,1311,1420,2022,1
Grass,1st Round,Golubic V.,Petkovic A.,58,57,1062,1082,2022,1
Grass,1st Round,Harrison Ca.,Rus A.,262,86,266,782,2022,1
Grass,1st Round,Kostyuk M.,Swan K.,76,184,845,358,2022,1
Grass,1st Round,Ostapenko J.,Dodin O.,17,85,2431,788,2022,1
Grass,1st Round,Wickmayer Y.,Zhu L.,606,99,63,695,2022,1
Grass,1st Round,Buzarnescu M.,Schunk N.,127,154,507,417,2022,1
Grass,1st Round,Krejcikova B.,Zanevska M.,14,68,2593,921,2022,1
Grass,1st Round,Pattinama Kerkhove L.,Kartal S.,138,226,444,308,2022,1
Grass,1st Round,Davis L.,Brengle M.,102,59,673,1062,2022,1
Grass,1st Round,Gauff C.,Ruse E.G.,12,54,2886,1127,2022,1
Grass,1st Round,Wang Q.,Bencic B.,140,16,442,2585,2022,1
Grass,1st Round,Tomljanovic A.,Teichmann J.,44,22,1221,2023,2022,1
Grass,1st Round,Swiatek I.,Fett J.,1,252,8576,276,2022,1
Grass,1st Round,Maria T.,Sharma A.,103,136,654,461,2022,1
Grass,1st Round,Badosa P.,Chirico L.,4,236,4245,296,2022,1
Grass,1st Round,Anisimova A.,Yuan Y.,25,152,1840,418,2022,1
Grass,1st Round,Flipkens K.,Fourlis J.,190,150,351,420,2022,1
Grass,1st Round,Watson H.,Korpatsch T.,121,110,541,616,2022,1
Grass,1st Round,Bara I.,Paquet C.,122,106,537,641,2022,1
Grass,1st Round,Kvitova P.,Paolini J.,26,72,1795,884,2022,1
Grass,1st Round,Halep S.,Muchova K.,18,81,2315,808,2022,1
Grass,1st Round,Sorribes Tormo S.,Mchale C.,45,261,1221,266,2022,1
Grass,1st Round,Frech M.,Giorgi C.,92,27,746,1787,2022,1
Grass,1st Round,Rybakina E.,Vandeweghe C.,23,157,1990,409,2022,1
Grass,1st Round,Andreescu B.,Bektas E.,56,224,1092,310,2022,1
Grass,1st Round,Schmiedlova A.,Peterson R.,84,96,791,711,2022,1
Grass,1st Round,Tan H.,Williams S.,115,1204,575,10,2022,1
Grass,1st Round,Boulter K.,Burel C.,118,95,557,713,2022,1
Grass,1st Round,Pliskova Ka.,Martincova T.,7,61,3777,1050,2022,1
Grass,1st Round,Pegula J.,Vekic D.,9,82,3156,795,2022,1
Grass,1st Round,Minnen G.,Muguruza G.,88,10,764,3015,2022,1
Grass,2nd Round,Tsurenko L.,Kalinina A.,101,34,687,1417,2022,1
Grass,2nd Round,Zhang S.,Kostyuk M.,41,76,1240,845,2022,1
Grass,2nd Round,Maria T.,Cirstea S.,103,32,654,1430,2022,1
Grass,2nd Round,Bouzkova M.,Li A.,66,67,940,922,2022,1
Grass,2nd Round,Kerber A.,Linette M.,19,65,2199,956,2022,1
Grass,2nd Round,Parry D.,Hontama M.,77,139,841,444,2022,1
Grass,2nd Round,Riske A.,Chwalinska M.,36,170,1381,384,2022,1
Grass,2nd Round,Begu I.,Cocciaretto E.,43,119,1234,557,2022,1
Grass,2nd Round,Sakkari M.,Tomova V.,5,112,4205,603,2022,1
Grass,2nd Round,Jabeur O.,Kawa K.,2,132,4340,490,2022,1
Grass,2nd Round,Juvan K.,Galfi D.,62,89,1040,762,2022,1
Grass,2nd Round,Cornet A.,Liu C.,37,75,1311,854,2022,1
Grass,2nd Round,Tomljanovic A.,Harrison Ca.,44,262,1221,266,2022,1
Grass,2nd Round,Kvitova P.,Bogdan A.,26,111,1795,610,2022,1
Grass,2nd Round,Zheng Q.,Minnen G.,52,88,1153,764,2022,1
Grass,2nd Round,Mertens E.,Udvardy P.,31,100,1615,688,2022,1
Grass,2nd Round,Rybakina E.,Andreescu B.,23,56,1990,1092,2022,1
Grass,2nd Round,Boulter K.,Pliskova Ka.,118,7,557,3777,2022,1
Grass,2nd Round,Watson H.,Wang Q.,121,140,541,442,2022,1
Grass,2nd Round,Tan H.,Sorribes Tormo S.,115,45,575,1221,2022,1
Grass,2nd Round,Krejcikova B.,Golubic V.,14,58,2593,1062,2022,1
Grass,2nd Round,Martic P.,Kucova K.,80,91,815,750,2022,1
Grass,2nd Round,Frech M.,Schmiedlova A.,92,84,746,791,2022,1
Grass,2nd Round,Swiatek I.,Pattinama Kerkhove L.,1,138,8576,444,2022,1
Grass,2nd Round,Anisimova A.,Davis L.,25,102,1840,673,2022,1
Grass,2nd Round,Halep S.,Flipkens K.,18,190,2315,351,2022,1
Grass,2nd Round,Gauff C.,Buzarnescu M.,12,127,2886,507,2022,1
Grass,3rd Round,Ostapenko J.,Begu I.,17,43,2431,1234,2022,1
Grass,3rd Round,Niemeier J.,Tsurenko L.,97,101,709,687,2022,1
Grass,3rd Round,Watson H.,Juvan K.,121,62,541,1040,2022,1
Grass,3rd Round,Jabeur O.,Parry D.,2,77,4340,841,2022,1
Grass,3rd Round,Maria T.,Sakkari M.,103,5,654,4205,2022,1
Grass,3rd Round,Mertens E.,Kerber A.,31,19,1615,2199,2022,1
Grass,3rd Round,Bouzkova M.,Riske A.,66,36,940,1381,2022,1
Grass,3rd Round,Tomljanovic A.,Krejcikova B.,44,14,1221,2593,2022,1
Grass,3rd Round,Tan H.,Boulter K.,115,118,575,557,2022,1
Grass,3rd Round,Anisimova A.,Gauff C.,25,12,1840,2886,2022,1
Grass,3rd Round,Halep S.,Frech M.,18,92,2315,746,2022,1
Grass,3rd Round,Rybakina E.,Zheng Q.,23,52,1990,1153,2022,1
Grass,3rd Round,Cornet A.,Swiatek I.,37,1,1311,8576,2022,1
Grass,3rd Round,Badosa P.,Kvitova P.,4,26,4245,1795,2022,1
Grass,3rd Round,Martic P.,Pegula J.,80,9,815,3156,2022,1
Grass,4th Round,Bouzkova M.,Garcia C.,66,55,940,1105,2022,1
Grass,4th Round,Maria T.,Ostapenko J.,103,17,654,2431,2022,1
Grass,4th Round,Niemeier J.,Watson H.,97,121,709,541,2022,1
Grass,4th Round,Jabeur O.,Mertens E.,2,31,4340,1615,2022,1
Grass,4th Round,Rybakina E.,Martic P.,23,80,1990,815,2022,1
Grass,4th Round,Tomljanovic A.,Cornet A.,44,37,1221,1311,2022,1
Grass,4th Round,Halep S.,Badosa P.,18,4,2315,4245,2022,1
Grass,4th Round,Anisimova A.,Tan H.,25,115,1840,575,2022,1
Grass,Quarterfinals,Maria T.,Niemeier J.,103,97,654,709,2022,1
Grass,Quarterfinals,Jabeur O.,Bouzkova M.,2,66,4340,940,2022,1
Grass,Quarterfinals,Rybakina E.,Tomljanovic A.,23,44,1990,1221,2022,1
Grass,Quarterfinals,Halep S.,Anisimova A.,18,25,2315,1840,2022,1
Grass,Semifinals,Jabeur O.,Maria T.,2,103,4340,654,2022,1
Grass,Semifinals,Rybakina E.,Halep S.,23,18,1990,2315,2022,1
Grass,The Final,Rybakina E.,Jabeur O.,23,2,1990,4340,2022,1
Clay,1st Round,Tsurenko L.,Alves C.,97,181,659,359,2022,1
Clay,1st Round,Rakhimova K.,Ruse E.G.,107,72,616,838,2022,1
Clay,1st Round,Baindl K.,Babos T.,138,299,453,214,2022,1
Clay,1st Round,Sasnovich A.,Stollar F.,36,357,1311,166,2022,1
Clay,1st Round,Trevisan M.,Szabanin N.,26,386,1744,142,2022,1
Clay,1st Round,Krunic A.,Siegemund L.,105,225,621,306,2022,1
Clay,1st Round,Cocciaretto E.,Jani R.L.,118,285,557,229,2022,1
Clay,1st Round,Bondar A.,Maleckova J.,53,216,1035,311,2022,1
Clay,1st Round,Papamichail D.,Galfi D.,195,81,343,772,2022,1
Clay,1st Round,Putintseva Y.,Schmiedlova A.,32,76,1405,800,2022,1
Clay,1st Round,Bogdan A.,Udvardy P.,108,94,615,677,2022,1
Clay,1st Round,Pigossi L.,Peterson R.,125,92,517,704,2022,1
Clay,1st Round,Zhang S.,Gorgodze E.,37,112,1290,575,2022,1
Clay,1st Round,Wang Xiy.,Krejcikova B.,102,17,629,2353,2022,1
Clay,1st Round,Siniakova K.,Kalinina A.,93,39,694,1241,2022,1
Clay,2nd Round,Tsurenko L.,Rakhimova K.,97,107,659,616,2022,1
Clay,2nd Round,Pera B.,Sasnovich A.,130,36,490,1311,2022,1
Clay,2nd Round,Bondar A.,Papamichail D.,53,195,1035,343,2022,1
Clay,2nd Round,Wang Xiy.,Bogdan A.,102,108,629,615,2022,1
Clay,2nd Round,Putintseva Y.,Pigossi L.,32,125,1405,517,2022,1
Clay,2nd Round,Cocciaretto E.,Siniakova K.,118,93,557,694,2022,1
Clay,Quarterfinals,Krunic A.,Wang Xiy.,105,102,621,629,2022,1
Clay,Quarterfinals,Pera B.,Cocciaretto E.,130,118,490,557,2022,1
Clay,Quarterfinals,Bondar A.,Trevisan M.,53,26,1035,1744,2022,1
Clay,Quarterfinals,Putintseva Y.,Tsurenko L.,32,97,1405,659,2022,1
Clay,Semifinals,Krunic A.,Putintseva Y.,105,32,621,1405,2022,1
Clay,Semifinals,Pera B.,Bondar A.,130,53,490,1035,2022,1
Clay,The Final,Pera B.,Krunic A.,130,105,490,621,2022,1
Clay,1st Round,Sorribes Tormo S.,Davis L.,43,96,1194,660,2022,1
Clay,1st Round,Niemeier J.,In-Albon Y.,109,121,602,534,2022,1
Clay,1st Round,Potapova A.,Bronzetti L.,79,66,779,865,2022,1
Clay,1st Round,Kalinskaya A.,Zidansek T.,73,55,811,1023,2022,1
Clay,1st Round,Bandecchi S.,Dodin O.,229,78,300,788,2022,1
Clay,1st Round,Burel C.,Zhu L.,106,104,621,626,2022,1
Clay,1st Round,Danilovic O.,Doi M.,124,103,522,626,2022,1
Clay,1st Round,Begu I.,Korpatsch T.,49,111,1119,595,2022,1
Clay,1st Round,Bucsa C.,Mladenovic K.,126,116,501,566,2022,1
Clay,1st Round,Lys E.,Gracheva V.,217,60,311,934,2022,1
Clay,1st Round,Garcia C.,Paolini J.,48,64,1125,904,2022,1
Clay,1st Round,Andreeva E.,Blinkova A.,153,140,417,446,2022,1
Clay,1st Round,Martic P.,Parrizas Diaz N.,85,54,746,1032,2022,1
Clay,1st Round,Bencic B.,Parry D.,13,77,2635,789,2022,1
Clay,1st Round,Jeanjean L.,Maria T.,155,98,412,654,2022,1
Clay,2nd Round,Potapova A.,Begu I.,79,49,779,1119,2022,1
Clay,2nd Round,Waltert S.,Bucsa C.,154,126,414,501,2022,1
Clay,2nd Round,Martic P.,Andreeva E.,85,153,746,417,2022,1
